1	0.42373393	1	0.641181905	0.663652288
0.545454545	0.287946645	0.25	0.980066197	0.532882578
0.727272727	0.615256641	0.75	0.604157527	0.687824779
0.636363636	0.912421488	0.25	0.358203287	0.443873572
1	0.139001551	0.75	0.648531533	0.454690758
0.090909091	0.100646053	0.75	0.123046736	0.223118239
0	0.256004322	0.25	0.889642976	0.49853933
0.545454545	0.726500306	0.5	0.503635896	0.636470286
0.545454545	0.593249829	0	0.44984149	0.427359752
0.636363636	0.102065369	1	0.586509471	0.500530815
0.363636364	0.919325705	0.75	0.625472146	0.682664735
0.181818182	0.790545975	1	0.071844567	0.593615165
1	0.022805242	0.25	0.683370293	0.276665359
0.636363636	0.651705811	1	0.242191063	0.656037785
0.454545455	0.771691339	0.25	0.714740809	0.673054625
0.909090909	0.374528939	1	0.823444613	0.718051693
0.181818182	0.068744788	0	0.804847515	0.29261255
0	0.077151746	0	0.553108273	0.174824414
0.181818182	0.104101471	0	0.520740979	0.20014972
0.363636364	0.840945524	0	0.143024374	0.3424099
0.181818182	0.911254245	0	0.776203105	0.549322405
0	0.122681712	0	0.271701786	0.089778076
0.363636364	0.235877032	0.25	0.497240211	0.307224767
0.818181818	0.16542923	0.75	0.284580911	0.33714005
0.545454545	0.186248004	1	0.13396664	0.364100135
0.545454545	0.837994072	0	0.630251328	0.525543053
0.909090909	0.332202564	0.25	0.054381254	0.199049639
0.727272727	0.311482098	0.25	0.749472276	0.432858782
0.818181818	0.227359088	0.25	0.317930932	0.234740124
0.818181818	0.608194529	0.75	0.000123196	0.452396441
1	0.379403577	1	0.511690097	0.590460128
0.181818182	0.744670435	0.75	0.046892748	0.532096142
0.545454545	0.205523973	0.5	0.276467296	0.272266722
0	0.788249196	0.25	0.707756849	0.662701811
0.272727273	0.604017975	0.5	0.062748204	0.406232567
0.272727273	0.114130671	0	0.840267136	0.29466351
0.363636364	0.414633607	0	0.003812554	0.121361169
0.545454545	0.864044453	0.75	0.247088732	0.559126979
0.545454545	0.923539139	1	0.741722426	0.807045353
0.909090909	0.465874443	0.5	0.316612812	0.399888818
0.272727273	0.481024692	1	0.101994888	0.485905752
0.545454545	0.919029646	0.75	0.360625833	0.576344728
0.909090909	0.587349932	0	0.270684554	0.367933561
0.181818182	0.032637999	1	0.843644325	0.545104198
0.454545455	0.913319336	1	0.313687306	0.639711284
1	0.248208341	0	0.789804646	0.378051917
0.090909091	0.577905313	0.5	0.89285964	0.699415318
0.818181818	0.165422031	0	0.434291767	0.199438853
0.727272727	0.033671403	1	0.910950884	0.580714967
0.363636364	0.311511031	0.5	0.377729107	0.385397983
0.454545455	0.780948561	0.5	0.965146803	0.885567477
1	0.27759505	0	0.089377906	0.082838939
1	0.220054224	1	0.68777727	0.611124078
1	0.212631232	0.75	0.494355601	0.435592614
1	0.515391778	1	0.388071431	0.629669491
0.272727273	0.976166747	0.25	0.633409043	0.527745071
0.909090909	0.459157371	0.75	0.704633958	0.650126513
0.818181818	0.557560742	0.5	0.00435651	0.352803579
0.545454545	0.861155777	0.75	0.167128475	0.541120989
1	0.535305418	0.5	0.713833211	0.612970257
0.727272727	0.184388352	0.5	0.667120302	0.436750568
0.545454545	0.299623262	0.75	0.967118097	0.670191562
0	0.309973427	0.5	0.761878715	0.516820027
0	0.397431931	0.5	0.951826188	0.648986085
0.727272727	0.426928797	0.25	0.703315893	0.520923753
0.909090909	0.80025194	1	0.298374462	0.681789441
0.727272727	0.349458405	1	0.105471312	0.428368761
0.272727273	0.468408389	0.25	0.782688074	0.54835674
0.727272727	0.625291236	0.75	0.644859199	0.7308994
0.181818182	0.377822428	0	0.048228346	0.157070921
0.545454545	0.837067277	0	0.360442174	0.451040574
0.454545455	0.587735653	0	0.957860048	0.623010315
0.636363636	0.294067118	0.25	0.500950085	0.360695441
0.909090909	0.71445327	0.25	0.433202264	0.550891967
0.727272727	0.527876862	0.5	0.458200707	0.54406704
0.363636364	0.534691047	0	0.209105083	0.286804678
0	0.481275884	0.75	0.369108577	0.542954903
0.181818182	0.497213974	0.75	0.370215901	0.53934434
0.818181818	0.765795739	0	0.052402024	0.339930757
1	0.102834864	0	0.768415869	0.290985776
0.636363636	0.334420924	0	0.416959384	0.276035688
0.909090909	0.075332436	0.25	0.823089308	0.36239418
0.454545455	0.753674964	0.25	0.851288978	0.73778227
0.636363636	0.272305055	0.25	0.212219899	0.245337717
0.727272727	0.897986728	1	0.658078252	0.794219511
0.272727273	0.526806653	0.75	0.472799243	0.610609526
0	0.801220546	0.75	0.881131109	0.849274471
0	0.979559866	0.5	0.215970721	0.414048145
0.818181818	0.840294176	0.25	0.678560891	0.632005477
0.272727273	0.867523148	1	0.608421325	0.789129984
1	0.408107749	1	0.295620649	0.551009639
0.545454545	0.551973029	0.75	0.136742287	0.469463333
0.090909091	0.253875472	0.25	0.652358129	0.38792213
0.181818182	0.196048888	0.5	0.739413244	0.439996097
0	0.505717422	0.25	0.315969286	0.385530952
0.363636364	0.595337749	0	0.645543347	0.517422319
0	0.339333701	0.25	0.395561916	0.327421445
0.636363636	0.569709631	0	0.713994224	0.526408798
0	0.888007979	0	0.199426803	0.331831567
0.909090909	0.556976442	0.5	0.891200642	0.72042417
0	0.721213142	0.75	0.287719927	0.613373743
0.090909091	0.805789781	0.25	0.368186362	0.514243623
0.090909091	0.989365882	0	0.058145383	0.183355121
1	0.603493381	0.25	0.111625489	0.358604459
0.454545455	0.807326321	0.75	0.516428163	0.683884676
0.545454545	0.963263343	0.75	0.267880807	0.538642798
0.363636364	0.945007611	1	0.836404547	0.83783915
0	0.140968945	0.75	0.014698202	0.214808575
0	0.406514153	0.5	0.379507091	0.450531454
0.181818182	0.324038996	0	0.337711819	0.222581352
0.090909091	0.086764193	1	0.019337635	0.271780419
0.363636364	0.633563337	0.5	0.124496078	0.461827579
1	0.736318012	0.25	0.414094421	0.550444596
0.818181818	0.848640791	0	0.493405081	0.488663812
0.454545455	0.12264779	0.75	0.404731016	0.340483449
0.545454545	0.876981825	0	0.531520828	0.46253719
0.272727273	0.643256694	0.25	0.595786739	0.568573399
0.545454545	0.704331257	1	0.009923291	0.568093874
0.909090909	0.911191996	1	0.464603426	0.682142872
0.636363636	0.62507633	1	0.964566978	0.932310151
0.909090909	0.3359253	0.75	0.519602092	0.512108011
0	0.825599658	0.5	0.678289654	0.69865993
0.454545455	0.363142715	0.5	0.312201584	0.372287606
0.636363636	0.034020662	0	0.774846815	0.231116322
0.363636364	0.831151741	0.75	0.77377572	0.799881055
0.272727273	0.345259839	1	0.521868395	0.562839699
0.090909091	0.774281483	1	0.977095581	0.974366694
0.454545455	0.362841131	0.25	0.125679218	0.21960052
0.454545455	0.861592165	0.25	0.016955003	0.368872766
0.909090909	0.219467016	1	0.771009354	0.633323312
0	0.975171817	1	0.808048127	0.801314347
0.727272727	0.780210976	0.75	0.120330247	0.578179635
1	0.114101271	0.5	0.265868711	0.216682963
0.909090909	0.566039489	0.25	0.017560379	0.310582604
0.454545455	0.986001438	0.5	0.29362555	0.45635604
0.181818182	0.471244521	0.75	0.773996359	0.693656024
0.272727273	0.182030535	1	0.518529139	0.516778685
1	0.484969568	0.5	0.348473909	0.469510806
0.909090909	0.512673348	1	0.372144098	0.621840111
0.272727273	0.74210546	1	0.001343494	0.569789814
0.181818182	0.699226463	0	0.300124739	0.408182543
0.818181818	0.402668489	0.5	0.647171306	0.533891218
0.181818182	0.217978282	0.5	0.975274163	0.569614763
0.181818182	0.645387182	1	0.847998121	0.864873663
0.272727273	0.421839327	0.75	0.02360975	0.394786648
0.545454545	0.132155516	0	0.899555593	0.378399788
0.272727273	0.901131399	1	0.784064164	0.837969792
0.727272727	0.691595721	0.25	0.781238713	0.678002137
0	0.683550608	0.25	0.458497193	0.540346764
0.636363636	0.823073969	0	0.398439521	0.436271439
0.545454545	0.529892593	0.75	0.30324343	0.533601425
0.090909091	0.81553786	1	0.065756808	0.590861989
0.636363636	0.498293734	0.5	0.228479402	0.402036268
0	0.066997103	0	0.246868251	0.065710895
0.909090909	0.40536892	0.75	0.484607722	0.536622599
1	0.49766732	0.5	0.748270103	0.601412653
0.727272727	0.720602088	0.25	0.474328979	0.557853021
0.727272727	0.106435298	0.25	0.057897603	0.067928662
0.090909091	0.139904694	0.5	0.958851142	0.545263874
0.545454545	0.263679378	0	0.943768783	0.453694041
0.818181818	0.266496459	0.25	0.786057525	0.43352903
0.181818182	0.732594686	1	0.992426815	0.991174596
0.545454545	0.250714775	0.5	0.545080656	0.392492334
1	0.633420499	0.5	0.963835269	0.800659833
0.818181818	0.494473453	0.25	0.075678091	0.282010806
0.727272727	0.573563899	0	0.366078764	0.378993165
0.272727273	0.838610792	1	0.22562211	0.656983316
1	0.404501567	0	0.196040824	0.20425847
0	0.77135575	0.75	0.140949039	0.55555593
0.090909091	0.422171746	0.75	0.623099269	0.595467359
0	0.35394675	0.25	0.782185504	0.510582956
1	0.959237643	0.25	0.578934606	0.495201358
0.363636364	0.184296319	0.25	0.147115701	0.113022984
0.363636364	0.090179158	0.75	0.812020805	0.495355577
0.909090909	0.771430365	0	0.636655504	0.579671389
0.545454545	0.068072359	0	0.388588911	0.134770721
0.727272727	0.83758191	0.25	0.67487386	0.612978177
0.727272727	0.437342494	1	0.260184497	0.527199484
0.181818182	0.916085996	0	0.345567271	0.393466467
0.181818182	0.721933544	0.75	0.918502033	0.857270537
0.181818182	0.610707023	0.5	0.290818303	0.498660862
0.272727273	0.949909016	0.5	0.470503137	0.546545396
0.636363636	0.396762597	0.5	0.891126694	0.636308866
0.454545455	0.954693385	1	0.708502546	0.764075935
0.636363636	0.134882994	0.25	0.062261263	0.090909383
0	0.483945238	0.75	0.147456417	0.412109183
0.636363636	0.269912308	1	0.007838728	0.332982301
0.272727273	0.540082701	0.75	0.631616949	0.675894931
0.909090909	0.161919495	0.75	0.448163296	0.380599172
0	0.842036517	0.25	0.134413628	0.400658169
0.636363636	0.846919022	0.5	0.958995624	0.801181112
0.272727273	0.955843778	0.25	0.530241441	0.493236031
0.454545455	0.154571262	1	0.242152634	0.376389141
0.636363636	0.623646346	1	0.501152738	0.716262649
0.272727273	0.474419183	1	0.680370048	0.718443431
0.181818182	0.344450711	0.25	0.076312979	0.216442615
0.727272727	0.351613472	0.75	0.274999911	0.427897451
0.181818182	0.412921059	0.75	0.807857867	0.664634387
0.727272727	0.705311538	0	0.460168174	0.491540242
0.090909091	0.598577692	1	0.547177812	0.743783737
0.090909091	0.459850508	0.75	0.433289228	0.519810405
0.090909091	0.075762863	0	0.043937475	0
0.454545455	0.077596418	0.75	0.165923818	0.23082955
0.181818182	0.002103727	1	0.446029121	0.38002122
0.727272727	0.968317881	0.5	0.209408163	0.44537888
0.272727273	0.005020733	1	0.050023371	0.198562699
0	0.10294723	0.25	0.844583137	0.37785783
0.272727273	0.31463718	0.75	0.982280088	0.686023898
0	0.807906937	0.75	0.794019765	0.806334433
0.363636364	0.962712323	0.25	0.854729749	0.647628438
0.272727273	0.790474834	0.25	0.242236564	0.459270945
0.636363636	0.690933511	0.5	0.961691495	0.808642926
0.636363636	0.521524184	0.75	0.197134668	0.488231886
0.545454545	0.086544195	0.75	0.952484027	0.53972976
0.181818182	0.958780855	0.5	0.995922119	0.744837867
0	0.758825711	0	0.712508484	0.613726287
0	0.639276998	0.5	0.982231236	0.792218261
1	0.759469711	1	0.570166174	0.818631052
0.909090909	0.724506287	0.75	0.259820894	0.612220954
0.181818182	0.637557673	0.25	0.437473794	0.489845664
0.454545455	0.981206687	1	0.59421424	0.71514654
0.545454545	0.903925381	0.75	0.073151786	0.499598815
0.454545455	0.646999359	0.5	0.623028813	0.656880718
0.454545455	0.693550803	1	0.982265379	0.962703063
0.454545455	0.051403725	0.75	0.190308975	0.240378761
0.181818182	0.670272478	0	0.793471394	0.586559752
0.454545455	0.043966782	0	0.908904244	0.337437878
0.636363636	0.588546523	0.25	0.944747152	0.690214129
0.909090909	1	0.75	0.961199574	0.802965269
0.909090909	0.556060629	0	0.52203217	0.423655825
0.090909091	0.473391084	0.5	0.978391115	0.730688653
0.363636364	0.312893939	0.75	0.758146956	0.609376028
0	0.120391484	0.5	0.161840905	0.197038917
1	0.731432752	0.5	0.477422719	0.64652263
0	0.192531707	0	0.719124257	0.31465785
0.363636364	0.11514629	0.75	0.247605758	0.304299441
1	0.421898104	1	0.641321202	0.679303081
0.181818182	0.795807828	0	0.667335608	0.545198883
0.272727273	0.745486052	0	0.162870365	0.375749424
0.181818182	0.054693441	0.75	0.565706716	0.381048608
0	0.455308665	0.75	0.772479699	0.685132699
0	0.522659096	0.5	0.499442918	0.539712498
1	0.644879216	0.75	0.012105028	0.493586162
1	0.650504889	0.5	0.009036947	0.385933877
0.363636364	0.364782202	0	0.357417668	0.266933907
0.454545455	0.560935551	0.25	0.927220014	0.641338455
0.181818182	0.481249797	1	0.228921313	0.553841138
1	0.885543675	0	0.635062704	0.509292124
0.727272727	0.530496581	0.75	0.222313009	0.506023568
0.363636364	0.441184656	1	0.322018701	0.54801479
0.636363636	0.404605607	0.25	0.848980483	0.567739773
0	0.572696513	0.25	0.729666321	0.606643894
0.363636364	0.804450609	0.5	0.095494503	0.479154002
0.181818182	0.538640138	1	0.429170638	0.653027273
1	0.662002878	0.5	0.029190794	0.43407842
0	0.738270893	0	0.481417229	0.505240687
0.272727273	0.520390624	1	0.663164473	0.750372839
0.363636364	0.426956973	0	0.118623731	0.224539455
0.545454545	0.877203323	0.5	0.289196922	0.524481583
0	0.417637762	1	0.398270665	0.567814701
0.181818182	0.462113847	0.5	0.920549506	0.681924882
0.090909091	0.99097984	1	0.994356088	0.848895207
0.727272727	0	0.5	0.044949964	0.085935302
0.818181818	0.185399283	0.25	0.761848815	0.404324373
0.454545455	0.38406589	0.5	0.372128852	0.390135863
0.818181818	0.933177337	0.25	0.3928862	0.439264794
0.181818182	0.069853935	0.5	0.755098311	0.396907171
0.636363636	0.009256093	1	0.919443676	0.564139457
0.636363636	0.052492717	1	0.95198225	0.588173934
0.090909091	0.088384021	1	0.577757475	0.478590763
0.454545455	0.037392305	0.75	0.357509586	0.294079034
0.545454545	0.479968107	0	0.788419711	0.497062328
0.090909091	0.581033331	1	0.251270926	0.595926595
0.909090909	0.271689628	0.25	0.5646943	0.379392923
0.818181818	0.398402057	1	0.358968521	0.573688316
0.090909091	0.091542738	0.75	0.657355034	0.433571941
0.818181818	0.336430353	0.25	0.240656578	0.261740419
0	0.522743786	0.75	0.191795935	0.490583612
0.636363636	0.732681992	0.25	0.91925612	0.749632337
0	0.003111589	0.5	0.101906083	0.100928021
0.727272727	0.467486512	0	0.506513073	0.389738854
0.909090909	0.297027933	0	0.221088551	0.148447905
0.454545455	0.85333867	0.75	0.038961928	0.507106321
0.545454545	0.715948708	0	0.036047522	0.324971577
0.818181818	0.589392048	0.75	0.175406421	0.507590832
0.545454545	0.277273238	0.75	0.867729729	0.622714671
0.818181818	0.910906842	0.75	0.28278355	0.555994089
0.181818182	0.044902849	0	0.9515123	0.30904877
0.090909091	0.109326723	0.75	0.582262223	0.439451585
0.727272727	0.391738924	0	0.437091671	0.311973491
0.636363636	0.124309927	0.75	0.580727047	0.432765945
1	0.957024206	1	0.517265582	0.705643623
0.818181818	0.798457654	0.75	0.759614645	0.794403207
0.545454545	0.258974067	0.25	0.282800892	0.251735441
0.727272727	0.588837252	0.75	0.353434258	0.58067723
0.272727273	0.982961953	0.5	0.895084287	0.708061368
0.272727273	0.884743589	0.75	0.947505158	0.808814869
0	0.601092303	0.25	0.893546492	0.672341654
0.636363636	0.904285854	0.25	0.419906244	0.473062512
1	0.989822413	0	0.78122808	0.519194701
0.181818182	0.743772812	1	0.476857713	0.790005555
0.545454545	0.064806176	0.75	0.498085586	0.352331379
1	0.401697823	0	0.20489776	0.214014191
0.090909091	0.838329315	1	0.591780885	0.784861954
0.090909091	0.230535471	0.75	0.186332774	0.31338318
0.545454545	0.831139742	0.5	0.331924495	0.563226951
0.454545455	0.120207505	0.75	0.855976424	0.53017021
0.181818182	0.046749161	0.25	0.207296144	0.062547151
0.727272727	0.384192724	0.25	0.071226354	0.222480876
0.818181818	0.036526704	0.5	0.069073252	0.093593229
0.454545455	0.957879528	0	0.941826811	0.573114946
0.818181818	0.826698994	1	0.507476681	0.742157568
0.818181818	0.801240479	0.75	0.409859079	0.667672312
0.454545455	0.630097421	0.25	0.811775341	0.674170305
0	0.216277694	0	0.836750636	0.382105484
0.272727273	0.518481193	0.5	0.332551531	0.463123713
0.818181818	0.59756481	0.25	0.694383454	0.597947397
0.454545455	0.525258318	0.5	0.771975039	0.645101225
0.454545455	0.26022589	0.75	0.655372429	0.520245125
0.909090909	0.515466085	1	0.151753255	0.515545764
1	0.491383212	0.25	0.876852667	0.584776917
0.363636364	0.996979606	0.25	0.53968684	0.474372759
0	0.897992471	0.75	0.282777226	0.565524825
0.636363636	0.463553017	0	0.425692911	0.343992446
0.363636364	0.623250828	1	0.037601533	0.537314876
1	0.748295592	0.25	0.1279984	0.432524214
1	0.034658275	1	0.766392727	0.528482609
1	0.89547554	0.25	0	0.299669541
0.363636364	0.860650128	1	0.41702085	0.714645337
0.545454545	0.457599103	0.5	0.523083889	0.501709015
0.272727273	0.391278142	0.25	0.054683978	0.214576069
0.454545455	0.272963157	1	0.974156632	0.71164508
0.272727273	0.476860861	0	0.226367006	0.265689212
0.181818182	0.044178195	0.5	0.304527858	0.219169672
0.545454545	0.852709826	0.5	0.304271364	0.536209862
0.636363636	0.035215977	0	0.230663145	0.050823358
0.272727273	0.329104778	1	0.001463825	0.377919619
0.090909091	0.932176031	0.75	0.730150214	0.70989257
1	0.735625442	0	0.967916986	0.704132862
0.818181818	0.281402203	1	0.224533106	0.424475882
0.181818182	0.252634906	0	0.66377834	0.345767223
0	0.004848903	0	0.742715808	0.210959597
0.636363636	0.696092131	0.25	0.849364202	0.718758729
0.181818182	0.048589012	1	0.423091011	0.401959151
1	0.532836036	0.75	0.303258624	0.558651789
0.818181818	0.96273553	0.25	0.325647907	0.406528147
0.545454545	0.109327985	0	0.713408018	0.28069463
0.818181818	0.895033639	0	0.817682837	0.609338291
0.363636364	0.992114865	0	0.181805778	0.263309491
0.818181818	0.061333723	1	0.371344917	0.355490353
0.363636364	0.883449736	1	0.902938971	0.86190224
0.545454545	0.516297917	0.25	0.807585592	0.603322115
0.727272727	0.907078075	0.75	0.985950069	0.815559481
1	0.571586715	0.25	0.755081578	0.597310869
0.363636364	0.662460117	0.5	0.393624041	0.57868965
0	0.544022313	0	0.591287864	0.457308247
0.818181818	0.865020055	0	0.661743125	0.537951053
0.818181818	0.734321553	0	0.078532061	0.353862815
0	0.521483793	0.25	0.545095298	0.508323308
0.090909091	0.868691224	0.25	0.710103816	0.603914113
0.454545455	0.245264829	0	0.167497102	0.115735363
0.727272727	0.157242142	0.25	0.781494593	0.380752598
0.636363636	0.160304295	1	0.58441512	0.525671475
0.363636364	0.334066678	1	0.953276889	0.767679679
0	0.238663492	0.25	0.042458175	0.144096814
0.545454545	0.930675566	0	0.265611728	0.353960629
0.363636364	0.105690003	0.25	0.602216138	0.275768519
0.454545455	0.699371476	0.25	0.296880493	0.509119784
0.545454545	0.18915123	0.25	0.715212869	0.40198128
0.181818182	0.882179477	0.5	0.75984393	0.70623862
1	0.961928132	1	0.102619162	0.547708906
0.818181818	0.465644126	0.75	0.514418475	0.560743479
0.181818182	0.879611554	0.75	0.509449006	0.657203694
0.363636364	0.004911989	0.5	0.369682819	0.201389917
0.454545455	0.820434678	0.25	0.933958348	0.742015453
0.727272727	0.228589717	0.5	0.828421708	0.501035055
1	0.9092676	0.5	0.697978801	0.667200044
0.363636364	0.000883369	0	0.715115231	0.232146037
0	0.556436114	1	0.462221746	0.686865958
0.272727273	0.757067546	0.75	0.922014642	0.899221505
0.363636364	0.258679486	0.25	0.695361918	0.3975973
1	0.193066016	0.75	0.729786074	0.512123377
0.818181818	0.083934901	0.75	0.862644588	0.535113043
0.818181818	0.326484673	1	0.274366977	0.489499694
0.363636364	0.560101932	0.75	0.807963399	0.750795826
0.545454545	0.115708622	0.75	0.195447679	0.261987461
0.272727273	0.376790931	0.5	0.345717183	0.37355112
0	0.008842698	1	0.335974783	0.31941268
0.363636364	0.819166059	0	0.97961004	0.709985149
0.545454545	0.128324637	0.25	0.857485134	0.388972552
0.818181818	0.283355918	0.75	0.701943718	0.563160912
0.818181818	0.01820629	0.25	0.727859618	0.308642316
0.454545455	0.432385499	0	0.562690823	0.366782018
0.363636364	0.840627114	0.25	0.948140023	0.729709083
0.272727273	0.392260456	0	0.496803052	0.348228719
0.090909091	0.17941841	0.5	0.380932347	0.309334371
0.272727273	0.754127978	0.75	0.163206334	0.630845099
0.818181818	0.789267189	0	0.787074772	0.600758618
0.818181818	0.17366948	0.25	0.735255064	0.39551667
0.181818182	0.771298431	0.75	0.384773975	0.669851587
0.818181818	0.94789833	0.5	0.02520999	0.376679245
0	0.166287065	0.75	0.839925589	0.559250276
0.636363636	0.77142873	0	0.011419127	0.311505424
0.363636364	0.70896122	0.5	0.70447647	0.725560869
0.272727273	0.473755176	0.25	0.971332418	0.611842067
0.636363636	0.057733975	0.5	0.438139982	0.275071568
0.545454545	0.074522774	0.5	0.235224992	0.198526366
0.090909091	0.852931147	1	0.705649013	0.832786547
0	0.990786728	0.5	0.818031904	0.675776447
1	0.676412699	0.5	0.547030821	0.646799156
